ID,fitness,bc_demo1,bc_demo2,lvl_str
104,20,2.861072606662827,3.7194426363756072,"XXXXXXXXXXXXXXX
X          1XXX
X           2 X
P  XXXXXXXX X X
X  XXXXXXX    X
X  XXXXXXXXXX X
X  X  XXXXXXX X
D       XXXXX X
X        XX   X
XXXOXOSXXXXXXXX
"
105,40,0.10952851018674548,3.0408301826618005,"XXXXXXXXXXXXXXX
O 2    X      X
X      X      X
X     XX      X
X             X
XX  XXXXXXXXX X
X             X
X      1      X
X             X
XXXDOXSXXXPXXXX
"
106,40,4.27857681562571,3.5570699194300808,"XXXXXXXXXXXXXXX
XX  O XXXXXX1XX
X     XXX    XX
P  X  XXXX  XXX
X     X      XX
D     XXXX   XX
X     XXXX   XX
XX         X XX
X2 X  XXXXXXXXX
XXSXOXXXXXXXXXX
"
107,40,3.8084249448719074,3.068524043178518,"XXXXXXXXXXXXXXX
X1     X  XXXXX
X            XX
XXXXXX XXXXX  X
XX XXX   X    S
XX X X   X    X
XX   X X  XXX X
O      XXXXXX2X
X      XXXXXXXX
XXDXOXPXXXXXXXX
"
108,40,2.2764533220006826,0.4065093088118432,"XXXXXXXXXXXXXXX
O      X     2X
X      X      X
X     XX      X
X X DXXXXX XXXX
X   XXXX   1  X
X             X
X             X
X             X
XXXXSXXXOXXXPXX
"
109,40,2.089799974263408,0.35024883270015517,"XXXXXXXXXXXXXXX
O      X      X
X      X      X
X      X      X
XX            X
XX XXXXXXXXXXXX
XX     X      X
X      X1     X
X2 XXX        X
XXDXXXXXXXSOPXX
"
110,40,2.3471833109084823,3.143734206474905,"XXXXXXXXXXXXXXX
S 2XX         X
X XXX1XXXXXX  D
O  XX  X   X  X
X      X  XX  X
P      X   X  X
X XXX  X   X  X
X XXXXO  XXX  X
X             X
XXXXXXXXXXXXXXX
"
111,40,4.612916757759238,2.819122252426503,"XXXXXXXXXXXXXXX
O 2XX         X
X XXX  X1XXX  X
S XXX  X   X  X
X XXX  X   X  X
O XXX  X   X  X
X X    X   X  X
P XXXX X XXX  X
X             X
XXXXXXXXXXXXDXX
"
112,40,4.849889776390256,1.6901502783646727,"XXXXXXXXXXXXXXX
XX   XXXX1XXOXX
XX    XX2    XX
XX X XXXXXX XXX
X     XXX     D
X     XXXX    X
X     XXXX   XX
XX         XXXX
XX     XXXXXXXX
XXPXOXSXXXXXXXX
"
113,40,0.6155733355630039,1.4060034268766786,"XXXXXXXXXXXXXXX
XX   XXXXXXX1XX
X     XXXX   XX
S  X  XXXX  XXX
X     X XX   XX
O            XX
X  X  XXXX   XX
O  X       X XX
X     2 XXXXXXX
XXXXDXXPXXXXXXX
"
114,40,4.8255632572071425,0.12908381685923398,"XXXXXXXXXXXXXXX
XXXXOXXXXXXXXXX
S 1D XXXXXXXXXX
O  X  XXXXXXXXX
X             X
P            XX
X    XXX2X    X
XX X       XXXX
XXXX   XX XXXXX
XXXXXXXXXXXXXXX
"
115,20,4.834496862195029,4.053960151232511,"XXXXXXXXXXXXXXX
XX2 OXXXOXXXXXX
XX    XX     XX
X1    XXXXX XXX
X             P
X    XXXXX    X
X     XXXX X XX
XS         XXXX
XX   XDXXXXXXXX
XXXXXXXXXXXXXXX
"
116,40,4.942769904013771,0.5745309555295436,"XXXXXXXXXXXXXXX
XX X          X
X             X
X  X XXX1XXX  S
X XXXXX   XXX X
XXXXXXX XXXXX X
X         X X X
X     XXXXX   O
X        2    X
XXXXOXXXXXPPDXX
"
117,40,3.6150773233974527,1.2943924842235983,"XXXXXXXXXXXXXXX
XXXXX     XXXXX
XXXXX   2 XXX X
XXXXX   XXXXX X
XXXXX         S
XXXXOX     XO X
XXXX      XXX X
XX1 XXXXX XXX X
XX            X
XXXXXXXXXPXDXXX
"
118,40,0.8890581754955162,3.0695957729221224,"XXXXXXXXXXXXXXX
XXXXXX X  XXXXX
XPXXSX XX XXXXX
O       X XX1 X
X             D
O         XX  X
XX      2  X  X
XXXXXX XX  XXXX
XXXXXX     XXXX
XXXXXXXXXXXXXXX
"
119,20,2.073946685834497,0.830665358656722,"XXXXXXXXXXXXXXX
X          XXXX
X    XXX2X XXXX
O XXXXXXXX XX X
X  XXXXXXX    X
X  X XXXXXXXX X
X     XXX1XXX X
D     XXX PX  X
X         XXXXX
XXXSOXXXXXXXXXX
"
120,40,0.36053575551937167,3.100549374892561,"XXXXXXXXXXXXXXX
XXXXOXXXXXXXXXX
XPXX XXXD XXXXX
X       X XXXXX
X   S         X
O            XX
X       2    XX
XXXXXX  X  X1XX
XXXXXX XX  XXXX
XXXXXXXXXXXXXXX
"
121,40,3.671884305247666,3.486567007321301,"XXXXXXXXXXXXXXX
O 1XX         X
X XXXX X2XXX  X
O XXX  X   X  X
X XXX  X   X  X
S X    X   X  X
X XXX  X   X  X
P XXXX X XXX  X
X             X
XXXXXXXXXXXXDXX
"
122,40,1.816816141725372,0.4041878168414209,"XXXXXXXXXXXXXXX
O   X  X      X
X   2  X      X
X      X      X
XXX    X      X
X1XXX  X      X
X        X    X
X X XX X   X  X
X      X      X
XXDXXXXXPXSXOXX
"
123,40,3.4064230636090045,1.389728168875151,"XXXXXXXXXXXXXXX
X 1   XXX    2X
X             X
X     XX      X
X      X      X
X     XX      X
X      X      X
X      X      O
XXXXXX X      X
XXXXXXXXPXDXSXX
"
124,40,4.551244188460858,1.1896668330622262,"XXXXXXXXXXXXXXX
XX2 1 XXXXXXSXX
X     XXXX   XX
O  X  XXXX   XX
X     X      XX
D     XX     XX
X     XXXX   XX
XX           XX
X  X XXXXXXXXXX
XXPXOXXXXXXXXXX
"
125,40,3.0035970500223073,1.2934152353606572,"XXXXXXXXXXXXXXX
XX   XXXX1XXXXX
X    XXX2 XXXXX
X XXXX XX XXXPX
X  X X        S
XX   X   X    D
XX   X X      X
XXX  X XXPOXXXX
XX      XXXXXXX
XXXXOXXXXXXXXXX
"
126,40,4.26917686963381,1.0667745103592108,"XXXXXXXXXXXXXXX
O     XX X2X1 X
X             X
X     XX   X  X
X   X XXXXXX  X
X   XXXXXXXXXXX
X   XXX    X XX
X             X
X      X X    X
XPSXOXDXXXXXXXX
"
127,20,2.540712045635404,4.815388702363842,"XXXXXXXXXXXXXXX
XXXXXXXXO XXXXX
XSXX21 XX XXDXX
X       X XX XX
X         X   X
O         XX  X
X       X     X
XXXXXX XX  XXXX
XXXXXX  X  XXXX
XXXXXXXXXXPXXXX
"
128,40,0.46344051454698554,1.9313059369951628,"XXXXXXXXXXXXXXX
X1DXO XXXXXXXXX
X     XXXS   XX
P  X  XXXX XXXX
X            XX
O            XX
X     X 2X   XX
XX X       X XX
XX XXXXXXXXXXXX
XXXXXXXXXXXXXXX
"
129,20,2.8531361326772933,0.4029972179226893,"XXXXXXXXXXXXXXX
XXXXXXXX1 XXXXX
XXXXDX XX XXXXX
O       X XXXPX
X             S
O             X
XX      2  X  X
XXXXXX XX  XXXX
XXXXXX  X  XXXX
XXXXXXXXXXXXXXX
"
130,40,3.6629912724222313,4.310540783701493,"XXXXXXXXXXXXXXX
XXXXOXXXO XXXXX
XXXX    2 XXXXX
XX      X XX  X
X             D
X             X
XX      1 XXXXX
XXXXXX XX  XXXX
XXXXXXXXX  SXXX
XXXXXXXXXXPXXXX
"
131,40,1.7325431127637125,1.6882862465920756,"XXXXXXXXXXXXXXX
O      X      X
X   1    X    X
X      X      X
X      X      X
XXXXXXXX2XXXX X
XX     X      X
X      X      X
X             X
XXDXPXXXPXSOXXX
"
132,40,2.117173171204495,4.075066624206325,"XXXXXXXXXXXXXXX
XXXXXXX    XXXX
D 1X2XX XXXXXXX
S  X  X X XXX X
X         XX  X
O         XX  X
X    X  X     X
XXXXXXO XPXXXXX
XXXXX      XXXX
XXXXXXXXXXXXXXX
"
133,20,4.172664241167989,0.4870886455275192,"XXXXXXXXXXXXXXX
XXXXXX X  XXXXX
XSXXXX X2 XXXXX
O X     X XXX X
X             P
O          X  X
XX      1 XX  X
XXX XX XX  XXDX
XXX XX  X  XXXX
XXXXXXXXXXXXXXX
"
134,40,3.2343764157311106,1.8382320609218161,"XXXXXXXXXXXXXXX
XXXXXX  XXXXXXX
S 2XXX XXXXX XX
O  X    X XX XX
X         X   X
O         XX  X
X   XX  D     X
XXXXXX1 XP XXXX
XXXXX      XXXX
XXXXXXXXXXXXXXX
"
135,40,1.0648766647804897,2.8072807106266753,"XXXXXXXXXXXXXXX
XX   XXXXXXXXXX
X    XXXXXXXXXX
XX XXX XDXXX1 X
XX X X        S
XX   X        X
XX   X X2     X
O    X XXPOXXXX
XXX      XXXXXX
XXXXXXXXXXXXXXX
"
136,40,4.6167373625353045,4.134718313561755,"XXXXXXXXXXXXXXX
X             X
X      X      X
X      X      X
XX XXXXX XXXX X
XX XXXXXXXXXXXX
X1            X
X      X      X
X         2   X
XXPDOXSXXXXOXXX
"
137,20,0.6725928565775896,0.08888574683276473,"XXXXXXXXXXXXXXX
P 2XX         X
X XXXX X1XXX  X
O XXX  X   X  X
X XXX      X  X
O XX   X   X  X
X X  X X   X  X
S XXXX XXXXX  X
X             X
XXXXXXXXXXXXDXX
"
138,40,1.5798990634924066,1.4681348873314304,"XXXXXXXXXXXXXXX
O 2   XX1XDXSXX
X             X
X     XX     XX
X   X XXXX X XX
X   XXXXXXXXXXX
X   XXX      XX
X            XX
X      X X   XX
XXPOXXXXXXXXXXX
"
139,40,0.23405561241176875,1.0804317147732538,"XXXXXXXXXXXXXXX
O             X
X             X
X             X
XXXXXXXX XXXX1X
X2XXXXXX XXXX X
X             X
X      XXXXX  X
X             X
XXSPDXXXXXXXOXX
"
140,20,3.443125781111764,3.1643006492974757,"XXXXXXXXXXXXXXX
P      X  2   X
X             X
X     XX      X
X   XXXXXXXXX X
X   XXXXXXXXXXX
X    X     1  X
S             X
X             X
XXDOOXXXXXXXXXX
"
141,40,4.403439658286959,4.101576473206177,"XXXXXXXXXXXXXXX
X      X      X
X      X      X
X      X      X
X      X      X
XXXXXX XX     X
XX     XX     X
XX            O
X2 1XX X      X
XXXXXXXXPXDOSXX
"
142,40,0.16546882714083333,2.929072338872179,"XXXXXXXXXXXXXXX
X1   XXXXXXXXXX
X    XXXXXXXXXX
XX XXX XDXXXX X
XX X X        S
XX   X        X
XXX  X X2     X
O    X XXPOXXXX
XX       XXXXXX
XXXXXXXXXXXXXXX
"
143,40,4.6946429547194,1.6948076791159072,"XXXXXXXXXXXXXXX
XX   XXXXXXXXXX
X    XXXXX XXXX
X  XXXXXXX XX X
X  X XXXXX    X
X             X
X      XX     X
O     2XXP1XXXX
X         XXXXX
XXDSOXXXXXXXXXX
"
144,40,2.506156025986911,1.4597406975519305,"XXXXXXXXXXXXXXX
O 1   XX2XDXXXX
X             X
X     XX   X  X
X   X XXXXXX  X
X   XXXXXXXXXXX
X   XXX      XX
X            XX
X      X X   XX
XPSOXXXXXXXXXXX
"
145,40,1.060677290688884,2.843676483828119,"XXXXXXXXXXXXXXX
S            2X
X     1X X    X
X     XX      X
X XXXXXXXXXXXXX
X     XX      X
X             X
X             X
X             X
XXXPOXXXOXXXDXX
"
146,40,4.467786335785681,1.1262553241127482,"XXXXXXXXXXXXXXX
O 2   XX      X
X             X
X     XX   X  X
X   XXXXXXXXX X
X   XXXXXXXXX1X
X    X        X
X             X
X             X
XXSOXXPXXXDXXXX
"
147,20,1.7595895052208395,1.7853764182233607,"XXXXXXXXXXXXXXX
XXXXXXXX  XXXXX
XO   XXX2 XXXXX
XXXX   XX XXX X
O       X     S
XX   X        D
XX   X     XX X
XX1  X XXP XX X
XXX     XX XXXX
XXXXXXXXXXXXXXX
"
148,40,1.915107425444,3.5532224415096496,"XXXXXXXXXXXXXXX
XXXX  XX  XXXXX
XXX  XXX2  XXXX
XO  XX XXX XX X
XX X X     X  S
XX   X        D
XX   X     XX X
XX1  X XXPOXX X
XX      XXXXXXX
XXXXXXXXXXXXXXX
"
149,20,3.6613254186213187,0.14393876037359477,"XXXXXXXXXXXXXXX
XX   XXXXXXXXXX
X    XXXXXXXXXX
X XXXX XXX XX X
X  XXX XXX    S
XX   X        X
XX   X X2     X
O      XXP1XXXX
X       XXXXXXX
XXXXOXDXXXXXXXX
"
150,20,4.948965315946578,0.9415545457303054,"XXXXXXXXXXXXXXX
XXXXXX X  XXXXX
X1XXXX XX XXX X
X D     X XX  X
X         X   P
O         XX  X
XX      X XX  X
XXXXXXOXX  X XX
XXXXXX       2X
XXXXXXXXXXSXXXX
"
151,40,2.3957356419941385,1.6099549295724291,"XXXXXXXXXXXXXXX
D 2   XXXXXX1XX
X     XXX    XX
S  X  XXXX   XX
X     XXXX   XX
X     XXXX   XX
X  X  XXXX   XX
X  X         XX
X      XXXXXXXX
XXXOOXPXXXXXXXX
"
152,0,1.3958376347868628,0.5502488239326175,"XXXXXXXXXXXXXXX
XXXX       XXXX
P    X  1  XX X
XXXXXX XXXXX  X
XXXXXX        X
XX2XXX     X  D
XX        XXX X
XOX  XXXXXXXX X
X        XXX  S
XXXXOXXXXXXXXXX
"
153,40,1.1589249354974047,0.38253406269037227,"XXXXXXXXXXXXXXX
XD    XXXXXXOXX
XX    XX     XX
X1 X  XXXXX XXX
X     XXXX   XX
X     XXXX   XX
X     XXXX   XX
X          XXXX
X2     XXXXXXXX
XXPXOXSXXXXXXXX
"
154,40,0.3744537186477781,2.4526945594232785,"XXXXXXXXXXXXXXX
XXXXXXXXO XXXXX
XX2  XXXX XXXXX
XX   XXXX XXXPX
S             D
X    X        X
O    X  1  XX X
XXX  X XX  XXXX
XXX  X XXPXXXXX
XXXXXXXXXXXXXXX
"
155,40,3.4605949548275534,3.365868312898333,"XXXXXXXXXXXXXXX
XX   XXXSXXXOXX
XX    XX     XX
X1 X  XXXXX XXX
X     XXXX    X
X     XXXX   XX
X     XXXX XXXX
X 2        XXXX
X      XXXXXXXX
XXPXOXDXXXXXXXX
"
156,40,2.9865383548860596,4.7197406154213635,"XXXXXXXXXXXXXXX
XX2 O XXXXXX1XX
X     XXXX   XX
P  X  XXXX   XX
X     X      XX
D     XXXX   XX
X     XXXX   XX
XX           XX
X  X  XXXXXXXXX
XXSXOXXXXXXXXXX
"
157,40,1.0135469610304548,4.822712130080605,"XXXXXXXXXXXXXXX
O      X     2X
X      X X    X
X      X      X
X      X      X
D      X      X
X             X
X   XX 1      X
X             X
XXPXXXXXXXSXOXX
"
158,20,0.06340010720839506,3.906005874116288,"XXXXXXXXXXXXXXX
XXXXXX X  XXXXX
XXOXX   2 XXXXX
XX      X XX  X
X             D
XX            X
XX      1  X XX
XXXXXX XX  XXXX
XXXXXX XX    XX
XXXXXXXXXXSPXXX
"
159,20,3.2198714716018504,1.017236239225849,"XXXXXXXXXXXXXXX
X12XSXXXXXXXXXX
X     XXXP   XX
O  X  XXXX XXXX
X            XX
O            XX
X     XXDX   XX
XX         XXXX
XX X XXXXXXXXXX
XXXXXXXXXXXXXXX
"
160,40,4.984095274966906,4.112687266563439,"XXXXXXXXXXXXXXX
XXXXOXXXO XXXXX
XXXX    2 XXXXX
XX      X XX PX
X             S
X             X
XX      1 XXXXX
XXXXXX XX  XXXX
XXXXXXXXX  XXXX
XXXXXXXXXXDXXXX
"
161,40,2.8771457857502813,2.660592638372275,"XXXXXXXXXXXXXXX
XX2  XXXXXXXXXX
X    XXXXXXXXXX
D  X  XXXXX XXX
X             X
S             X
X  X  XXXX    X
O  X      1XXXX
XX X   XXXXXXXX
XXXXOXPXXXXXXXX
"
162,40,3.566785074426912,2.9165826308053724,"XXXXXXXXXXXXXXX
XXXXXXXXO XXXXX
XX2  XXXD  XXXX
X1   PXXXX  XXX
X         X   S
X             X
XX         XX X
XO   X XXPXXXXX
XXX  XXXXXXXXXX
XXXXXXXXXXXXXXX
"
163,40,2.6823152454714307,4.7081271277506955,"XXXXXXXXXXXXXXX
X 2   XXD    1X
X     X       X
X     XX      X
X     X       X
X     XX      X
X             X
X             O
X   XX        X
XXXXXXXXPXSXOXX
"
164,20,2.7377586183272298,4.445829924839884,"XXXXXXXXXXXXXXX
XX2X      XXXXX
XX          XXX
XXXXXX XXXXXX X
XXXXXX        S
XX XOX   X    D
XX        XXX X
X1   XXXXXXXX P
XX     XXXXXXXX
XXXXOXXXXXXXXXX
"
165,20,1.9724075842840976,1.9472033596865979,"XXXXXXXXXXXXXXX
XX   XXXXXXXOXX
XX           XX
X1 X XXXXXX XXX
X     XXXX    P
X     XXXXX   X
X     XXXXX  XX
O         XXXXX
X     2 XXXXXXX
XXDXSXXXXXXXXXX
"
166,40,1.962296509721186,1.2579277932276123,"XXXXXXXXXXXXXXX
O 1   XX2XDXXXX
X             X
X     XX   X  X
X   X XXXXXX  X
X   XXXXXXXXXXX
X   XXX      XX
X            XX
X      X X   XX
XPSOXXXXXXXXXXX
"
167,20,3.1325420480722337,3.1526875733610953,"XXXXXXXXXXXXXXX
XXXXOXXXD XXXXX
XXXX   X2 XXXXX
XX      X XX  X
X             P
O             X
XX      1 XX XX
XXXXXX XX  XXXX
XXXXXX XX  XXXX
XXXXXXXXXXSXXXX
"
168,20,3.234132433677393,3.7339248843966195,"XXXXXXXXXXPXXXX
X 1    X     2X
X      X      X
X     XX      X
X   DXXX XXXXXX
X   XXXX      X
X             X
X      X      X
X             X
XXXXXXXXOXSXOXX
"
169,40,3.2413830566055317,1.1792335031401153,"XXXXXXXXXXXXXXX
O 2XX         X
X XXX  X XXX  X
P XXX  X   X  X
X XXX  X   X  X
S XX   X   X  X
X X1   X   X  X
D XXXX X XXX  X
X             X
XXXXXXXXXXXXOXX
"
170,40,2.7775069684341123,3.0570227397272856,"XXXXXXXXXXXXXXX
XX2  XXXXXXX1XX
X     XXXX   XX
O  X XXXXX  XXX
X     XXXX   XX
X     XXXX   XX
X  X  XXXX   XX
S  X       XXXX
X       XXXXXXX
XXXPOXDXXXXXXXX
"
171,20,1.6606580761121625,3.6266129848180384,"XXXXXXXXXXXXXXX
XX2  XXXXSXXOXX
XX    XX1    XX
XX X  XXXXX XXX
X     XXX     D
X     XXXX    X
X     XXXX X XX
XX         XXXX
XX    XXXXXXXXX
XXPXOXXXXXXXXXX
"
172,40,2.8870369181530755,1.863196796279762,"XXXXXXXXXXXXXXX
XX21O XXXXXXXXX
S     XXXX   XX
O  X  XXX    XX
X            XX
P            XX
X     XXDX   XX
XX           XX
XX XXXXXXXXXXXX
XXXXXXXXXXXXXXX
"
173,40,3.348839085123736,2.1317589873346874,"XXXXXXXXXXXXXXX
D      X     2X
X             X
X     XX      X
X XXXXXXXXXXXXX
X   XX1XXX    X
X             X
X             X
X             X
XPSOOXXXXXXXXXX
"
174,40,1.4757060717579367,1.034574396166319,"XXXXXXXXXXXXXXX
X12 O XXXXXXOXX
X     XXXX   XX
P  X  XXXX  XXX
X     X      XX
D     X      XX
X     XXXX   XX
XX         X XX
XX X  XXXXXXXXX
XXXXSXXXXXXXXXX
"
175,40,4.812704271963039,0.20635498599362478,"XXXXXXXXXXXXXXX
X    XXXXXXX 2X
X     XXXX   XX
X  X XXXXX  XXX
X   X XXXX XXXX
X     XXXX   XX
X  X  XXXX    X
P          XX1X
X         XXXXX
XXXOOSDXXXXXXXX
"
176,20,2.8811389231663793,0.40191295925416315,"XXXXXXXXXXXXXXX
XOXXX     XXO X
X  XXX  2 XXX X
XX XX   XXXXX X
XX            S
XXXXXX    XX  D
XXX  X  1 XXX X
XXX XXXXX XXX X
XX            P
XXXXXXXXXXXXXXX
"
177,40,3.1464408550400846,2.0962166393059123,"XXXXXXXXXXXXXXX
XX2XX  X      X
XX     X      X
XXXXX  X      O
XXXXX         X
XXXXX   OXX 1 D
XXXXX  X      X
XXXXX  X  XX  X
XX     X      X
XXXXXXXXXPXXSXX
"
178,40,0.4434944906248378,1.6122433721285245,"XXXXXXXXXXXXXXX
XXX  XXXO XXXXX
XX   XXX2   XXX
X1XX XXXXXX   X
X          XX S
XX   X        P
XX     X  XXX X
XO     XXXXXXDX
XX     XXXXXXXX
XXXXXXXXXXXXXXX
"
179,0,4.146958504927195,4.835176833736924,"XXXXXXXXXXXXXXX
XXXXO     XXOXX
XX            X
XX   1XXXX    X
XX            X
XXXXX   XXXX2 D
XXXXX     XXXXX
XX    XXX     X
XXXXXXXXX     X
XXXXXXXXXPSPXXX
"
180,20,1.9161568702399263,0.9018552618453624,"XXXXXXXXXXXXXXX
XXXXXX X  XXXXX
XXXXXX X2 XXXXX
O 1X    X XXX X
X             P
X          X  X
XX      S XX  D
XO X X XX  XXXX
XXXXXX  X  XXXX
XXXXXXXXXXXXXXX
"
181,40,0.7433130108388569,2.100139608365803,"XXXXXXXXXXXXXXX
X      X      X
X             X
X     XX      X
X   XXXXXXXXX X
X   XX2XXXXXX1X
X             X
X             X
X             X
XXDOSXXXXXPXOXX
"
182,40,2.2762862166608167,0.7676358732847016,"XXXXXXXXXXXXXXX
X1   XXXXXXXXXX
X    XXXXXXXXXX
X XXXX XDXXXXXX
X  X       X  S
X    X     X  X
X X  X X2     X
O X  X XXPOXXXX
XX        XXXXX
XXXXXXXXXXXXXXX
"
183,40,3.7592095208466443,4.1811077360477995,"XXXXXXXXXXXXXXX
D     XX1XXXOXX
X            XX
O  XXXXXXXX XXX
X   XXXXXXXX  X
X     XXXXXX  X
X  X XXXXX    X
S          XXXX
X     2 XXXXXXX
XXPXXXXXXXXXXXX
"
184,40,3.38090908817928,1.5566564050970455,"XXXXXXXXXXXXXXX
X     XX X2X  X
X             X
X     XX   X  X
X   XXXXXXXXXXX
X   XXXXXXXXX1X
X   XX        X
S             X
X             X
XXDPOXXXXXXXOXX
"
185,20,0.8812977727818233,4.38830791465366,"XXXXXXXXXXXXXXX
XXXXXX X  XXXXX
XXXXSX XX XXX X
O 1     X XXX X
X             P
O          X  X
XX      2  X  X
XXXX X XX  XXDX
XXXXXX     XXXX
XXXXXXXXXXXXXXX
"
186,40,4.582870338382225,1.7292863296813028,"XXXXXXXXXXXXXXX
O     XXOXXX1XX
X            XX
XX XXXXXXXX XXX
X   X XXXX    X
X     XXXXXX XX
X  X  XXXX   XX
S         XXXXX
X      2XXXXXXX
XXPXDXXXXXXXXXX
"
187,40,2.317244238554725,0.5326242233136053,"XXXXXXXXXXXXXXX
XXXX      XXXXX
XX           XX
XXXXXXXXXXXX  X
XXXXXX        S
XX2XXX  XXX   X
XX XX     XXX X
XO    XXXXXXX O
XX    XXX1    X
XXXXDXXXXXPPXXX
"
188,40,0.0981019623785978,2.305063138289374,"XXXXXXXXXXXXXXX
X             X
X             X
X     XX      X
X   XXXXXXXXX X
X   XXXXXX XXXX
X   1X     X  X
D             X
X         2   X
XXSOXXPXXXXXOXX
"
189,40,0.4824472949405034,2.0123823343023117,"XXXXXXXXXXXXXXX
XX2  XXXXXXX1XX
X     XXXX   XX
X  X XXXXX  XXX
X     XXXX   XX
X     XXXX   XX
X  X  XXXX   XX
P          X XX
X        XXXXXX
XXXOODSXXXXXXXX
"
190,40,3.9427608546477027,4.566510138840815,"XXXXXXXXXXXXXXX
XX2XX  X      X
XX     X      X
XXXXX  X   X  X
XXXXX         X
XXXXX   OXXX1 D
XXXXX  X      X
XXXXX  XXXXX  X
X             X
XXXXXXXXXPXSOXX
"
191,40,1.0053697213795187,4.034828617129146,"XXXXXXXXXXXXXXX
X      X      X
X             X
X     XX      X
X   XXXXXXXXX X
X   XXXXXX X1 X
X             X
X             X
X         2   X
XXSOXXPXOXXXDXX
"
192,40,0.19219070190637455,0.5608609710669221,"XXXXXXXXXXXXXXX
XSPX1 XXXXXXXXX
X     XXXX   XX
O  X  XXXX X XX
X            XX
O            XX
X     XX2X   XX
XX X       X XX
XX XXXDXXXXXXXX
XXXXXXXXXXXXXXX
"
193,40,0.4029042816474482,3.1937047656664563,"XXXXXXXXXXXXXXX
XX2 1 XXXXXXSXX
D     XXXX   XX
P  X  XXXX   XX
X     X      XX
O     XX     XX
X     XXXX   XX
XX           XX
X  X XXXXXXXXXX
XXXXOXXXXXXXXXX
"
194,40,0.3800812971279177,4.313554378762821,"XXXXXXXXXXXXXXX
XX2   XXXXXX1XX
X     XXXX   XX
D  X  XXXX   XX
X     XXXX   XX
O     X      XX
X  X  XXXX   XX
S  X         XX
X       XXXXXXX
XXXXOXXPXXXXXXX
"
195,40,3.447777034879975,4.751791175624231,"XXXXXXXXXXXXXXX
XP2 1 XXXXXXXXX
X     XXS    XX
O  X  XXXXXX XX
X            XX
O     X     XXX
X     XXXX   XX
XX         XXXX
XX X XDXXXXXXXX
XXXXXXXXXXXXXXX
"
196,40,1.6128961362556948,4.527705570378061,"XXXXXXXXXXXXXXX
XXX  XXXXXXXXXX
O    XXXXXXXXXX
XX XXX X2XXXX X
XX X X        S
XX   X        D
X1   X        X
XXX  X XXPOXX X
XX        XXXXX
XXXXXXXXXXXXXXX
"
197,20,3.6818552181741544,2.3373600633824374,"XXXXXXXXXXXXXXX
X12XD XXXXXXXXX
X     XXXP   XX
O  X  XXXX XXXX
X            XX
O            XX
X     XXSX   XX
XX X       X XX
XX XXXXXXXXXXXX
XXXXXXXXXXXXXXX
"
198,20,2.429639906726571,3.645065262083632,"XXXXXXXXXXXXXXX
S     XX     2X
X        X    X
X      X    X X
XXXXXXXXXXXXX X
X XXXXXX      X
X             X
X   1X        X
X             X
XXDPXXXXOXXXOXX
"
199,40,0.6892901367348581,2.7605457571286474,"XXXXXXXXXXXXXXX
XXXXXXXXO XXXXX
X1X 2X XD XXXXX
O      XX XXXPX
XX        X   S
XX            X
XX       X XX X
XXX  X XXP XXXX
XXXX X XX  XXXX
XXXXXXXXXXXXXXX
"
200,40,1.2773869731130116,4.723694911008827,"XXXXXXXXXXXXXXX
D 2XX         X
X XXX  1 XXX  X
O XXX  X   X  X
X XXX  X   X  X
P XX   X   X  X
X XS   X   X  X
X XXXX X XXX  X
X             X
XXXXXXXXXXXXOXX
"
201,40,1.5166627786950249,4.4994083474357875,"XXXXXXXXXXXXXXX
XX   XXXXXXXXXX
X    XXXXXXXXXX
X XXXX XXXXXPXX
X  X X  XX    S
X    X        X
X    X X2     X
D X    XXO1XXXX
X        XXXXXX
XXXXOXXXXXXXXXX
"
202,40,2.0186046473402137,2.087047091774262,"XXXXXXXXXXXXXXX
X     XXXX X1XX
X     XXXX    X
X  X XXXXX  XXX
X  XXXXXXX XDXX
X     XXXX    X
X  X  XXXX XX X
X          XXXX
X      2  XXXXX
XXSXOOPXXXXXXXX
"
203,0,0.5821282506232262,4.699704206025591,"XXXXXXXXXXXXXXX
XXXXX     XXXXX
X1         XXXX
XX XXXXXXXXXX X
XX X          S
XX XO    X X2 D
XX       XXXX X
XO   XXXXXX   X
XXX  XXXXP  XXX
XXXXXXXXXXXPXXX
"
204,20,1.1210113676336364,1.2932893776182413,"XXXXXXXXXXXXXXX
XXXXOXXXO XXXXX
XXXX    1 XXXXX
XX      X XX  X
X             S
X       X     X
XX      2 XXXXX
XXXXXX XX  XXXX
XXXXXXXXX   XXX
XXXXXXXXXXDPXXX
"
205,40,0.7667170478101137,4.898044227127011,"XXXXXXXXXXXXXXX
XXXXX  X      X
XXXX2      X  X
XXXXX  X   X  O
XXXX          X
XXXXX  X1 X   X
XXXXX  X      X
XXXXX  X  XX  X
XX            X
XXXXXXXXXPDSOXX
"
206,40,2.9727364334322726,1.8920608521227193,"XXXXXXXXXXXXXXX
X    XXXXXXX2XX
X     XXXX   XX
X XX XXXXX XXXX
X     XXXX   XX
O            XX
X  X  XXXX    X
X  X      1X XX
X       XXXXXXX
XXSXOXDPXXXXXXX
"
207,20,1.8162840670460723,2.654400753291488,"XXXXXXXXXXXXXXX
XX1       XXXXX
X    XXX2   XXX
XX XXXXXXXXXX X
XX XXX XXX    S
XX   X   X    D
XX     X   XX O
XX    XXXXXXXXX
XX     XXXXXXXX
XXXXOXPXXXXXXXX
"
